"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"75638779620229120","","","","","2011-05-31 19:04:25 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@DesignerDepot: Getting Started With Defensive Web Design - http://t.co/fFdqJp4?","http://ow.ly/56ATj"
"75638594399780865","","","75636443451633664","56166348","2011-05-31 19:03:40 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @VandelayDesign: 28 Good Examples of Portrait Usage in Web Design - http://ow.ly/56X5C (via @designmodo)"
"75592898682429440","75592719489175552","76000538","","","2011-05-31 16:02:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@eyenoxmedia I used to keep an email alert on a realtime google search for ""dribbble invite giveaway"" - people hold contests all the time"
"75592469210869760","75592390957727744","55269580","","","2011-05-31 16:00:23 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@martin_molenaar @eyenoxmedia No invites here, sorry."
"75575947339898880","","","","","2011-05-31 14:54:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Your site's email newsletter affects your Google rankings / http://t.co/NyazwyC","http://thenextweb.com/google/2011/05/31/fyi-your-sites-email-newsletter-affects-your-google-rankings/"
"75575442928709633","","","75574091586867200","18337937","2011-05-31 14:52:44 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @sthursby: Best 404 page ever? Tip of the hat to @jonmacarthur for finding it ? http://iplanwebsites.com/404"
"75568391515148288","","","","","2011-05-31 14:24:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Elastic Videos - http://t.co/LXBUnrU / via @nickla","http://bit.ly/lphdq1"
"75568099377684481","","","","","2011-05-31 14:23:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","PhotoSwipe - image gallery for mobile devices / http://t.co/ndkVHBs","http://www.photoswipe.com/"
"75548308684279808","","","","","2011-05-31 13:04:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Apple will unveil iOS 5, the next version of Apple?s advanced mobile operating system and iCloud?, Apple?s upcoming cloud services offering."
"75547091920879616","75546699149479936","2087371","","","2011-05-31 13:00:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iA People without the knowledge to understand what goes into these apps will believe they are as easy to design as they are to use."
"75546959909355521","75546699149479936","2087371","","","2011-05-31 12:59:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iA I'm sure it was the case with all the ignorant msgs you were receiving - as one would expect from a ""seemingly"" simple app."
"75546347687784448","75541395200413697","2087371","","","2011-05-31 12:57:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iA after all, everyone works hard on projects that are worth it - it shows. But there will always be critics, regardless of the difficulty"
"75546192871821314","75541395200413697","2087371","","","2011-05-31 12:56:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iA is going on a rant about how hard you had to work to design the app something you should really do on a public forum?"
"75545867117019136","","","75543652969086976","7161172","2011-05-31 12:55:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @Zee: Apple confirms it will unveil Mac OS X Lion and iOS 5 at WWDC http://tnw.to/18fwy"
"75539372262424576","","","75507806719057920","15736190","2011-05-31 12:29:24 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @smashingmag: Normalize.css: An alternative to CSS resets; fixes common bugs & encourages customization - http://bit.ly/itevDe #smreset"
"75537807665414145","","","","","2011-05-31 12:23:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","35 High-Quality Free Vector Packs http://cl.ly/7D7s"
"75439648633135105","","","","","2011-05-31 05:53:08 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","http://j.mp/k1RNsj"
"75417959274790912","","799212","","","2011-05-31 04:26:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@danielmall launched his new site - really phenomenal work - http://t.co/V2aBNIE","http://danielmall.com/"
"75317962365607936","","","","","2011-05-30 21:49:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Break Your Favorite Site with IE6ify! http://cl.ly/7B4H"
"75317579874439168","","","75221957209112576","15736190","2011-05-30 21:48:05 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @smashingmag: Advanced Google Analytics for Startups - http://bit.ly/jh9MYG"
"75235866687180801","","","","","2011-05-30 16:23:23 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Jog.fm Helps You Find Music For Your Daily Run http://j.mp/kP2v7a"
"74864504751656960","","","74697326890979328","1584511","2011-05-29 15:47:43 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @desandro: Yo @improvasylum You ripped my site. Whatevs. But you forgot to remove my scriptz. Whoops. Now you got unicorns YAY http:/ ..."
"74578341205778432","","","","","2011-05-28 20:50:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Having trouble keeping up with a the great CSS3 & HTML5 features/tools? Subscribe to http://cl.ly/796z / @revsystems"
"74517968511447040","","","","","2011-05-28 16:50:42 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Have you seen CATALYST yet? www.manikrathee.com/iOS - Available on Cydia"
"74517731680059393","","","74422056367833088","15314210","2011-05-28 16:49:46 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @mdravnieks: Another Dribbble user lands a job at Apple http://bit.ly/kJKIN8"
"74270372387762176","","","74234389827035136","10135132","2011-05-28 00:26:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @karipatila: Perchance to write ? @iA's Writer shows that while good writing apps make it easy to write, great apps make it hard not to."
"74270289722216448","","","73793242478555136","5577902","2011-05-28 00:26:31 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @RickWarren: The goal is not to be better than others but to be better than I was yesterday."
"74270223208947713","","","","","2011-05-28 00:26:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","CSS3 jQuery Dropdown Menus Collection http://cl.ly/79td"
"74192075511435264","","","","","2011-05-27 19:15:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Officially joined the iOS Dev program. Testing responsive web development with the iOS SDK."
"74190593705771008","74190479331303424","12534","","","2011-05-27 19:09:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@beep word."
