"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"64506501875765248","","","","","2011-05-01 01:48:43 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@sharon_smith: My dog Spike ran away. He is 15, hard of hearing and losing his vision. Please help find his way home http://t.co/umZxOQp?","http://yfrog.com/h4gpzpbbj"
"64308645667680256","","","64302888289189888","15736190","2011-04-30 12:42:30 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @smashingmag: WordPress Admin Bar Tricks - http://bit.ly/fHLpKG"
"64133687251447809","","225261033","","","2011-04-30 01:07:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga and btw, your email signature has your twitter id as ""olaMolusoga"" - just a heads up"
"64133305506873344","","225261033","","","2011-04-30 01:05:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@olaolusoga you get the invite?"
"64033475472269312","","","","","2011-04-29 18:29:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@mrathee: AVENTADOR - A RELENTLESS FORCE. http://t.co/dFBwx4s?","http://j.mp/meaLNf"
"64023564466130944","","","","","2011-04-29 17:49:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@programhacker92: Fantastic new theme by @manikrathee for iphones called CATALYST: http://t.co/FlT6jCx - available on Cydia?","http://www.manikrathee.com/iOS"
"64010104512593920","","","64008766173097984","18638800","2011-04-29 16:56:12 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jessicahische: web nerds: OF COURSE ie is *the* annoying browser, but saying you hate ie is like saying you hate natural disasters"
"64008498672959488","","","","","2011-04-29 16:49:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Eight Cool Apps That Show The Power Of HTML5 - http://t.co/lKaMcTC","http://www.smashingapps.com/2011/04/29/eight-cool-apps-that-show-the-power-of-html5.html"
"64002320995852288","","","","","2011-04-29 16:25:17 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Love the block feature on any social app."
"63997362829410307","63996675303276544","40114747","","","2011-04-29 16:05:34 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@iFurkz apology accepted."
"63994641225232385","","","63992585450045441","15396961","2011-04-29 15:54:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @behoff: Audio from @Typekit's New York Web Fonts Roundtable is now available: http://t.co/oupN77C","http://cl.ly/6Mzc"
