"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"251668881058451456","","","251598960106536960","220296634","2012-09-28 13:05:11 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Readmill: Like free stuff? Packt are gifting you one free ebook in celebration of their 1000th title. Grab yours now! http://t.co/Nz ..."
"251668280299896832","","","251593002018041856","7552082","2012-09-28 13:02:48 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @globalmoxie: When people talk about interaction design and experience design, it's almost exclusively about screens. Think bigger.?@ ..."
"251667738647486464","","","","","2012-09-28 13:00:39 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","A letter from Tim Cook on Maps / http://t.co/TE42NN7M","http://www.apple.com/letter-from-tim-cook-on-maps/"
"251664336479727616","","","","","2012-09-28 12:47:08 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Remembering Requires A Helmet by @frazdav on @dribbble / http://t.co/MAmolP3k","http://bit.ly/PpKkQ4"
"251539337198567424","","","","","2012-09-28 04:30:26 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Under promise, over deliver /  http://t.co/PyA3dzeN","http://www.mondaynote.com/2012/09/23/apple-maps/"
"251493004983013376","","","","","2012-09-28 01:26:19 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","My reading is going to increase exponentially once @Readmill makes an iPhone app. 

So much time spent on small articles instead of books."
"251491416767873026","","","","","2012-09-28 01:20:00 +0000","<a href=""http://readability.com"" rel=""nofollow"">Readability</a>","Everything in its Right Pace http://t.co/9YSVzfQE via @readability","http://rdd.me/xdb5bprl"
"251490478694993922","","","251476521754177538","13370272","2012-09-28 01:16:17 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @aza: Face detection for cats in Javascript. Best Javascript library ever. https://t.co/du6bWHWC","https://github.com/harthur/kittydar"
"251477299155841024","","","","","2012-09-28 00:23:55 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","urban clock tower. #vsco #chitecture   @ Obama for America Campaign HQ http://t.co/3bQ0n2Zp","http://instagr.am/p/QGUb7cpMAU/"
"251476378963296256","","","","","2012-09-28 00:20:15 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Breathe in. Breathe out."
"251469265830547456","","","251469148297777152","16551367","2012-09-27 23:51:59 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @sean_kealey: how i never feel: http://t.co/EbLErMZY","http://f.cl.ly/items/1L1o1036253N2j2Y221R/knowExactly.gif"
"251469041150078976","","14718218","","","2012-09-27 23:51:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","@Vimeo Tip Jar / http://t.co/ESDNblD1","http://bit.ly/PpmbsW"
"251453956595789825","251453836689027073","5905672","","","2012-09-27 22:51:09 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@danbenjamin @5by5 @hover You think I?d remember that."
"251451244097454080","","","","","2012-09-27 22:40:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Listening to my ?Groove? playlist on @rdio / http://t.co/rUhtRiqf","http://share.manikrathee.com/2s2z1U2u2p0A"
"251449494028308480","","","","","2012-09-27 22:33:25 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Anyone know of any current @5by5 sponsor/referral codes for @hover ?

Plenty to move and I?d like to support 5 by 5

cc @danbenjamin"
"251447879976251394","","","","","2012-09-27 22:27:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","So this is a thing.

Facebook Gifts / http://t.co/NjjED3DV","http://on.fb.me/PtFqRY"
"251425397999292416","","","","","2012-09-27 20:57:40 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""A Space Shuttle Over Los Angeles "" / http://t.co/NYH4QWvZ","http://1.usa.gov/QnPsXW"
